builtin_interfaces.msg.Time(sec=1727206400, nanosec=125176665)	3.704823983396326	-0.8795983434999209	-1.4779689477084548	-0.2003258698343674	0.19877488245605102
builtin_interfaces.msg.Time(sec=1727206400, nanosec=161514406)	3.7041697638424718	-0.8728167593917511	-1.4711982802021653	-0.20033320549974265	0.19879438895785617
builtin_interfaces.msg.Time(sec=1727206400, nanosec=196896207)	3.7034697009287836	-0.8660398099541832	-1.4644277494689146	-0.2003390249066999	0.19881178188635115
builtin_interfaces.msg.Time(sec=1727206400, nanosec=232975101)	3.7027237634508405	-0.8592677147093748	-1.4576571830631078	-0.20034029947669643	0.19881063357981085
builtin_interfaces.msg.Time(sec=1727206400, nanosec=268580544)	3.701931963108188	-0.8525008403312073	-1.4508866365632813	-0.20035268727561853	0.19882446516039906
builtin_interfaces.msg.Time(sec=1727206400, nanosec=308038186)	3.70109433042535	-0.8457394878016274	-1.4441161101194055	-0.20036062472433555	0.1988302910101146
builtin_interfaces.msg.Time(sec=1727206400, nanosec=343314710)	3.7002109792814646	-0.8389839572168962	-1.4373455887563844	-0.20033960643357682	0.198788757507199
builtin_interfaces.msg.Time(sec=1727206400, nanosec=377866967)	3.6992819339972405	-0.83223454613829	-1.4305750576489673	-0.20033585998234596	0.19878489258073012
builtin_interfaces.msg.Time(sec=1727206400, nanosec=411936594)	3.6983071641784804	-0.8254915856715321	-1.4238045397753452	-0.2003371570801134	0.19878665079368876
builtin_interfaces.msg.Time(sec=1727206400, nanosec=446130724)	3.697286764847842	-0.8187553242085264	-1.4170339525831006	-0.20032461978083932	0.19877289218481592
builtin_interfaces.msg.Time(sec=1727206400, nanosec=480832975)	3.696220789874217	-0.8120261789605675	-1.4102634320040763	-0.2003257795703851	0.19877755779588296
builtin_interfaces.msg.Time(sec=1727206400, nanosec=515185030)	3.695109250668799	-0.8053044139932691	-1.403492944880885	-0.20032719831638104	0.19877935649066267
builtin_interfaces.msg.Time(sec=1727206400, nanosec=549706212)	3.693952261657192	-0.7985903191212568	-1.396722456794914	-0.20034353762287127	0.19881754897964313
builtin_interfaces.msg.Time(sec=1727206400, nanosec=584765557)	3.692749872953337	-0.7918841968493233	-1.3899520013325792	-0.20034415743746178	0.1988191362938887
builtin_interfaces.msg.Time(sec=1727206400, nanosec=618972939)	3.6915020575805126	-0.7851864363802081	-1.383181565845058	-0.20035827782281523	0.19882326447869042
builtin_interfaces.msg.Time(sec=1727206400, nanosec=653088282)	3.6902089155785194	-0.7784972488705255	-1.3764111241155765	-0.2003539971939893	0.19881779884303938
builtin_interfaces.msg.Time(sec=1727206400, nanosec=687822038)	3.6888705379593785	-0.7718169249714588	-1.3696406825875655	-0.20034952849878834	0.19880841022111106
builtin_interfaces.msg.Time(sec=1727206400, nanosec=721765871)	3.6874869781609436	-0.7651457817898776	-1.3628701670658212	-0.20032130731060155	0.19876616276912734
builtin_interfaces.msg.Time(sec=1727206400, nanosec=755822713)	3.686058281951559	-0.7584842083536231	-1.35609974146318	-0.20032263426978292	0.1987719455986608
builtin_interfaces.msg.Time(sec=1727206400, nanosec=790017919)	3.684584484714826	-0.7518324831544653	-1.3493293332591707	-0.20032797879827224	0.19877225857123898
builtin_interfaces.msg.Time(sec=1727206400, nanosec=824882115)	3.683065633835285	-0.7451908563234843	-1.342558855526195	-0.20032516348019533	0.1987693924115357
builtin_interfaces.msg.Time(sec=1727206400, nanosec=859257577)	3.681501927679546	-0.738559666096725	-1.3357884231050938	-0.20032610533428732	0.19876912292127816
